Office,id_10,id_11,id_12,id_13,id_14,id_15,id_16,id_17,id_18,id_19,id_20,id_21,id_22,id_23,id_24,id_25,id_26,id_27,year,,,,
"Walla Walla, WA",416,63210.17,143,21201.45,108,16571.14,35,5363.03,,,,,,,,,,,1883,,,,
"Yakima, WA",58,8525.83,25,3646.56,2,160,,,,,,,,,,,,,1883,,,,
"Bayfield, WI",104,14678.77,8,879.01,2,320,5,800,,,,,,,,,,,1883,,,,
"Eau Claire, WI",214,23916.34,184,20135.09,6,616.76,17,2299.55,,,,,,,,,,,1883,,,,
"St. Croix Falls, WI",160,18500.37,117,11974.46,1,40,4,178.71,,,,,,,,,,,1883,,,,
"La Crosse, WI",110,10231.71,194,19101.55,3,240,15,930.76,,,,,,,,,,,1883,,,,
"Menasha, WI",92,11515.92,71,7433.77,5,560,6,760,,,,,,,,,,,1883,,,,
"Wausau, WI",320,36724.85,145,13377.79,16,1967.48,11,1316.02,,,,,,,,,,,1883,,,,
"Cheyenne, WY",158,22968.05,35,4175.31,2,312.47,6,760,,,,,,,,,,,1883,,,,
"Evanston, WY",31,4780.93,6,800,,,,,,,,,,,,,,,1883,,,,
Illinois (GLO),,,,,,,,,,,,,,,,,,,1883,,,,
Indiana (GLO,1,56.7,,,,,,,,,,,,,,,,,1883,,,,
Ohio (GLO),1,40,1,160,,,,,,,,,,,,,,,1883,,,,
"Huntsville, AL",881,101201.59,640,69106.09,29,3278.66,66,5874.8,,,,,,,,,,,1884,,,,
"Montgomery, AL",1472,183794.93,577,62848.99,111,14175.94,92,8071.73,,,,,,,,,,,1884,,,,
"Prescott, AZ",56,7635.22,18,2099.98,,,,,,,,,,,,,,,1884,,,,
"Tucson, AZ",49,7127.63,18,2434.58,2,317.09,,,,,,,,,,,,,1884,,,,
"Camden, AR",412,46586.22,337,39296.46,16,1520,25,1851.94,,,,,,,,,,,1884,,,,
"Dardanelle, AR",491,50265.81,322,31424.66,9,607.18,3,160,,,,,,,,,,,1884,,,,
"Harrison, AR",1005,121708.51,334,37190.83,8,720,30,1623.22,,,,,,,,,,,1884,,,,
"Little Rock, AR",537,56606.56,288,27155.54,6,631.91,16,1099.1,,,,,,,,,,,1884,,,,
"Bodie, CA",28,4195.78,21,3040.86,2,320,,,,,,,,,,,,,1884,,,,
"Humboldt, CA",198,30440.86,59,9026.91,54,8581.85,19,2920.78,,,,,,,,,,,1884,,,,
"Los Angeles, CA",484,71985.72,78,10851.11,38,5443.38,2,240,,,,,,,,,,,1884,,,,
"Marysville, CA",181,24942.45,105,14407.97,20,2830.34,20,1964.2,,,,,,,,,,,1884,,,,
"Sacramento, CA",393,52469.62,219,27407.87,21,2640.5,20,2591.99,,,,,,,,,,,1884,,,,
"San Francisco, CA",668,97993.88,241,34952.59,51,7710.9,27,3906.98,,,,,,,,,,,1884,,,,
"Shasta, CA",352,52282.71,98,14736.79,11,1760,16,2081.84,,,,,,,,,,,1884,,,,
"Stockton, CA",272,41015.48,140,21130,50,7602.41,7,850,,,,,,,,,,,1884,,,,
"Susanville, CA",99,15125.07,93,14510,10,1306.7,3,400,,,,,,,,,,,1884,,,,
"Visalia, CA",247,52119.13,247,37310.06,12,1916.94,5,640,,,,,,,,,,,1884,,,,
"Central City, CO",73,11205.02,14,1960,4,639.38,,,,,,,,,,,,,1884,,,,
"Del Norte, CO",124,18540.24,67,10615.76,10,1509.55,,,,,,,,,,,,,1884,,,,
"Denver, CO",510,77009.25,129,17584.36,53,8016.48,16,2160,,,,,,,,,,,1884,,,,
"Durango, CO",52,8146.62,6,960,5,599.93,,,,,,,,,,,,,1884,,,,
"Glenwood Springs, CO",,,,,,,,,,,,,,,,,,,1884,,,,
"Gunnison, CO",28,4429.23,1,160,12,1714.83,,,,,,,,,,,,,1884,,,,
"Lake City, CO",1,160.56,3,480,,,,,,,,,,,,,,,1884,,,,
"Lamar, CO",,,,,,,,,,,,,,,,,,,1884,,,,
"Leadville, CO",57,8589.83,12,1839.86,8,1240,1,160,,,,,,,,,,,1884,,,,
"Pueblo, CO",460,70314.17,203,30703.27,28,4411.05,7,719.46,,,,,,,,,,,1884,,,,
"Gainesville, FL",2302,286613.01,593,68812.9,189,23203.39,288,34520.15,,,,,,,,,,,1884,,,,
"Oxford, ID",291,45063.73,48,7340.18,10,1500.77,1,160,,,,,,,,,,,1884,,,,
"Blackfoot, ID",,,,,,,,,,,,,,,,,,,1884,,,,
"Boise, ID",181,26437.69,44,5990.69,13,1880,,,,,,,,,,,,,1884,,,,
"Coeur d'Alene, ID",,,,,,,,,,,,,,,,,,,1884,,,,
"Hailey, ID",109,16883.7,,,6,920,,,,,,,,,,,,,1884,,,,
"Lewiston, ID",201,30486.43,126,19590.2,58,9011.53,14,1640.92,,,,,,,,,,,1884,,,,
"Des Moines, IA",25,2293.23,48,3618.35,,,,,,,,,,,,,,,1884,,,,
"Aberdeen, SD",1805,284235.65,40,6016.93,648,103428.07,1,160,,,,,,,,,,,1884,,,,
"Bismarck, ND",759,118912.09,38,5746.07,77,11991.77,1,160,,,,,,,,,,,1884,,,,
"Deadwood, SD",306,47818.05,79,12161.16,,,35,5387.07,,,,,,,,,,,1884,,,,
"Devils Lake, ND",458,71201.04,14,1444.3,64,10212,,,,,,,,,,,,,1884,,,,
"Fargo, ND",1597,250777.75,390,58826.76,458,71163.64,16,2370.89,,,,,,,,,,,1884,,,,
"Grand Forks, ND",1155,178385.19,136,21610.21,700,109918.24,26,4159.25,,,,,,,,,,,1884,,,,
"Huron, SD",4191,634632.06,134,20272.79,1451,228546.26,8,1235.28,,,,,,,,,,,1884,,,,
"Mitchell, SD",1340,201952.31,579,91362.86,1143,178592.63,42,6549.99,,,,,,,,,,,1884,,,,
"Watertown, SD",1890,289135.33,545,85528.94,632,100880.13,39,6107.33,,,,,,,,,,,1884,,,,
"Yankton, SD",585,84218.39,604,94847.17,268,41220.42,34,5312.17,,,,,,,,,,,1884,,,,
"Concordia, KS",221,25984.95,487,67568.41,44,4939.8,11,1079.7,,,,,,,,,,,1884,,,,
"Garden City, KS",241,37214.27,84,12645.26,14,2064.07,5,720,,,,,,,,,,,1884,,,,
"Independence, KS",37,3259.16,68,8229.78,4,440,,,,,,,,,,,,,1884,,,,
"Kirwin, KS",941,138914.14,1517,237555.52,42,5891.91,71,10810.92,,,,,,,,,,,1884,,,,
"Larned, KS",813,123691.42,814,119313.61,14,2159.76,40,6227.83,,,,,,,,,,,1884,,,,
"Oberlin, KS",302,47141.26,302,48001.76,13,1957.49,28,4318.95,,,,,,,,,,,1884,,,,
"Salina, KS",392,50363.2,650,83699.47,16,1937.36,4,480,,,,,,,,,,,1884,,,,
"Topeka, KS",37,3590.67,70,5136.66,6,364.7,,,,,,,,,,,,,1884,,,,
"Wakeeney, KS",419,64346.43,635,95370.93,5,720,5,800,,,,,,,,,,,1884,,,,
"Wichita, KS",144,20214.74,159,20750.56,6,636.46,,,,,,,,,,,,,1884,,,,
"Natchitoches, LA",321,35605.37,80,8895.01,,,4,200.32,,,,,,,,,,,1884,,,,
"New Orleans, LA",796,110014.02,98,13080.35,5,428.51,16,1756.72,,,,,,,,,,,1884,,,,
"Detroit, MI",41,4227.33,81,9129.74,5,416.74,1,80,,,,,,,,,,,1884,,,,
"East Saginaw, MI",107,14047.07,108,15507.91,10,784.93,6,485.9,,,,,,,,,,,1884,,,,
"Marquette, MI",260,33993.13,157,20285.43,3,440,11,1080,,,,,,,,,,,1884,,,,
"Reed City, MI",163,19388.77,229,24665.46,22,1840.31,22,2154.92,,,,,,,,,,,1884,,,,
"Benson, MN",168,19805.4,450,57142.44,20,2627.94,4,540.1,,,,,,,,,,,1884,,,,
"Crookston, MN",1584,242618.91,515,72975.93,150,22841.32,14,2225.05,,,,,,,,,,,1884,,,,
"Duluth, MN",280,40857.01,25,2314.27,71,11049.04,2,240,,,,,,,,,,,1884,,,,
"Fergus Falls, MN",279,35904.98,414,54596.89,39,5090.49,19,2691.41,,,,,,,,,,,1884,,,,
"Redwood Falls, MN",184,24383.51,297,39065.05,2,200,3,360,,,,,,,,,,,1884,,,,
"St. Cloud, MN",352,46936.5,202,24459.03,15,2094.91,1,80,,,,,,,,,,,1884,,,,
"Taylors Falls, MN",75,8293.76,45,4568.39,2,280,,,,,,,,,,,,,1884,,,,
"Tracy, MN",119,12957.16,273,26845.37,6,760,2,320,,,,,,,,,,,1884,,,,
"Worthington, MN",103,12601.27,188,21372.56,6,680,1,160,,,,,,,,,,,1884,,,,
"Jackson, MS",1248,148936.92,278,34443.66,3,241.46,10,1200.84,,,,,,,,,,,1884,,,,
"Boonville, MO",432,41256.6,104,8389.58,3,118.09,9,502.44,,,,,,,,,,,1884,,,,
"Ironton, MO",622,72437.99,120,12671.31,9,603.43,,,,,,,,,,,,,1884,,,,
"Springfield, MO",1677,206954.82,152,15443.69,4,244.47,7,465.19,,,,,,,,,,,1884,,,,
"Bozeman, MT",118,17794.7,33,4762.86,8,1004.46,2,240,,,,,,,,,,,1884,,,,
"Helena, MT",358,53294.49,86,11586.82,30,4679.06,14,1686.99,,,,,,,,,,,1884,,,,
"Miles City, MT",72,10732.13,15,2177.21,5,580.54,,,,,,,,,,,,,1884,,,,
"Beatrice, NE",31,3029.94,63,5946.24,6,460,1,80,,,,,,,,,,,1884,,,,
"Bloomington, NE",877,129981.93,991,148328.67,84,12631.93,143,22527.71,,,,,,,,,,,1884,,,,
"Grand Island, NE",1920,290617.93,655,92756.43,94,13961.14,25,3550.02,,,,,,,,,,,1884,,,,
"Lincoln, NE",58,6273.11,141,12631.05,10,768.54,2,155.63,,,,,,,,,,,1884,,,,
"McCook, NE",824,130091.51,146,130091.51,45,7068.92,150,23770.15,,,,,,,,,,,1884,,,,
"Neligh, NE",679,103670.92,169,26429.87,83,12417.74,28,4022.56,,,,,,,,,,,1884,,,,
"Niobrara, NE",1766,267976.89,365,57619.28,151,23501.41,46,7162.77,,,,,,,,,,,1884,,,,
"Norfolk, NE",,,,,,,,,,,,,,,,,,,1884,,,,
"North Platte, NE",865,134961.78,59,7314.61,10,1600,,,,,,,,,,,,,1884,,,,
"Valentine, NE",1867,295682.22,6,943.25,25,3888.37,,,,,,,,,,,,,1884,,,,
"Carson City, NV",9,1359.37,19,2913.44,,,,,,,,,,,,,,,1884,,,,
"Eureka, NV",5,720,12,1601.37,,,1,160,,,,,,,,,,,1884,,,,
"Las Cruces, NM",249,34935.26,96,12793.93,31,4800,2,280,,,,,,,,,,,1884,,,,
"Santa Fe, NM",297,43593.3,181,27241.46,7,1000,1,160,,,,,,,,,,,1884,,,,
"La Grande, OR",362,55573.54,149,21737.7,59,9212.36,3,480,,,,,,,,,,,1884,,,,
"Lakeview, OR",78,12440.3,27,4019.81,4,640,4,639.94,,,,,,,,,,,1884,,,,
"Oregon City, OR",428,61422.55,162,19759.83,10,1156.34,3,470.58,,,,,,,,,,,1884,,,,
"Roseburg, OR",282,41576.18,156,22144,5,708.43,7,634.88,,,,,,,,,,,1884,,,,
"The Dalles, OR",398,62135.98,65,9623.98,12,1719.68,4,640,,,,,,,,,,,1884,,,,
"Salt Lake City, UT",415,60691.46,407,57222.48,13,1609.6,39,4772.27,,,,,,,,,,,1884,,,,
"Colfax, WA",,,,,,,,,,,,,,,,,,,1884,,,,
"Olympia, WA",1359,199142.74,178,22084.15,75,10930.9,21,2605.59,,,,,,,,,,,1884,,,,
"Spokane, WA",776,119666.35,298,46534.03,83,12511.54,13,1949.05,,,,,,,,,,,1884,,,,
"Vancouver, WA",261,37242.61,121,15272.22,11,1638.4,1,80,,,,,,,,,,,1884,,,,
"Walla Walla, WA",301,45678.68,111,17827.87,135,21106.85,5,680,,,,,,,,,,,1884,,,,
"Yakima, WA",116,17634.74,26,3752.38,7,1071.09,,,,,,,,,,,,,1884,,,,
"Bayfield, WI",171,24761.25,25,3569.1,11,1650.73,5,480,,,,,,,,,,,1884,,,,
"Eau Claire, WI",175,19603.58,234,26058.99,4,354.24,11,1116.34,,,,,,,,,,,1884,,,,
"St. Croix Falls, WI",168,19765.7,103,11058.82,3,200,1,137.78,,,,,,,,,,,1884,,,,
"La Crosse, WI",281,19852.56,311,28552.29,5,268.12,12,843.97,,,,,,,,,,,1884,,,,
"Menasha, WI",75,8498.66,81,10079.5,9,1085.08,12,1231.84,,,,,,,,,,,1884,,,,
"Wausau, WI",422,40759.97,168,17619.84,9,841.82,3,240,,,,,,,,,,,1884,,,,
"Cheyenne, WY",247,36548.56,55,6490.1,12,1759.52,5,547.54,,,,,,,,,,,1884,,,,
"Evanston, WY",49,7605.16,8,1040,,,,,,,,,,,,,,,1884,,,,
Illinois (GLO),2,184.4,,,,,1,40,,,,,,,,,,,1884,,,,
Indiana (GLO,1,40,,,,,,,,,,,,,,,,,1884,,,,
Ohio (GLO),,,,,1,99.41,,,,,,,,,,,,,1884,,,,
"Huntsville, AL",349,36650.11,630,69546.7,8,576.86,12,790.91,,,,,,,,,,,1885,,,,
"Montgomery, AL",1049,128671.16,786,89969.83,50,4677.9,51,4812.74,,,,,,,,,,,1885,,,,
"Camden, AR",320,35048.05,329,36890.25,5,440,7,536.17,,,,,,,,,,,1885,,,,
"Dardanelle, AR",316,35242.56,348,34448.36,6,380.48,,,,,,,,,,,,,1885,,,,
"Harrison, AR",811,97950.9,360,41315.58,8,600.52,21,1213.98,,,,,,,,,,,1885,,,,
"Little Rock, AR",457,50713.66,313,31077.06,6,440,7,400,,,,,,,,,,,1885,,,,
"Prescott, AZ",111,16353.47,18,2379.63,2,320,,,,,,,,,,,,,1885,,,,
"Tucson, AZ",223,32325.22,18,1719.72,2,319.41,,,,,,,,,,,,,1885,,,,
"Bodie, CA",29,4319.54,16,4319.54,,,,,,,,,,,,,,,1885,,,,
"Humboldt, CA",193,29852.22,38,5819.85,57,8605.83,15,2162.35,,,,,,,,,,,1885,,,,
"Los Angeles, CA",562,82639.84,85,12576.79,45,5918.76,1,80,,,,,,,,,,,1885,,,,
"Marysville, CA",179,25180.16,125,16879.23,17,2574.62,9,703.83,,,,,,,,,,,1885,,,,
"Sacramento, CA",381,51592.07,203,26662.39,22,2817.02,20,2060.74,,,,,,,,,,,1885,,,,
"San Francisco, CA",669,95204.95,183,25996.26,105,15801.68,12,1673.3,,,,,,,,,,,1885,,,,
"Shasta, CA",288,43619.93,105,15506.96,6,840.16,7,808.3,,,,,,,,,,,1885,,,,
"Stockton, CA",277,40812.03,126,18046.03,50,7401.5,3,399.21,,,,,,,,,,,1885,,,,
"Susanville, CA",111,16843.83,72,11093.11,12,1901.86,5,800,,,,,,,,,,,1885,,,,
"Visalia, CA",294,44144.69,48,6514.28,23,3042.06,2,160,,,,,,,,,,,1885,,,,
"Central City, CO",59,9198.34,19,2799.12,6,950.25,,,,,,,,,,,,,1885,,,,
"Del Norte, CO",99,14215.98,63,9429.65,10,1326.19,1,160,,,,,,,,,,,1885,,,,
"Denver, CO",481,73663.01,137,19433.37,50,7420.43,4,600,,,,,,,,,,,1885,,,,
"Durango, CO",55,8675.79,11,1467.11,5,761.6,,,,,,,,,,,,,1885,,,,
"Glenwood Springs, CO",35,5364.17,2,96.39,,,,,,,,,,,,,,,1885,,,,
"Gunnison, CO",16,2439.47,1,160,1,80,,,,,,,,,,,,,1885,,,,
"Lake City, CO",5,747.71,2,320,,,,,,,,,,,,,,,1885,,,,
"Lamar, CO",,,,,,,,,,,,,,,,,,,1885,,,,
"Leadville, CO",49,7708.47,15,2399.69,8,1115.21,,,,,,,,,,,,,1885,,,,
"Pueblo, CO",355,54201.45,148,22249.73,32,4813.77,7,797.13,,,,,,,,,,,1885,,,,
"Aberdeen, SD",1081,170929.26,66,10335.16,448,70890.23,1,162.84,,,,,,,,,,,1885,,,,
"Bismarck, ND",667,105103.22,62,9580.18,36,5591.92,,,,,,,,,,,,,1885,,,,
"Deadwood, SD",275,42694.53,96,15085.08,36,5394.46,,,,,,,,,,,,,1885,,,,
"Devils Lake, ND",422,66156.59,8,1106.4,122,19548.12,,,,,,,,,,,,,1885,,,,
"Fargo, ND",1030,160087.02,517,79267.92,263,41351.22,2,240,,,,,,,,,,,1885,,,,
"Grand Forks, ND",756,117661.44,229,36084.83,305,47724.52,11,1672,,,,,,,,,,,1885,,,,
"Huron, SD",1600,247891.34,214,34168.07,1156,181128.31,,,,,,,,,,,,,1885,,,,
"Mitchell, SD",664,102575.02,784,123508.45,616,93821.78,10,1600,,,,,,,,,,,1885,,,,
"Watertown, SD",995,151361.92,862,135225.5,428,65952.32,11,1679.75,,,,,,,,,,,1885,,,,
"Yankton, SD",364,54017.78,655,103669.66,282,42229.26,10,1506.63,,,,,,,,,,,1885,,,,
"Gainesville, FL",1367,175553.45,505,68356.09,253,32401.48,82,8514.92,,,,,,,,,,,1885,,,,
"Oxford, ID",290,44401.68,93,14632.17,5,689.18,1,160,,,,,,,,,,,1885,,,,
"Blackfoot, ID",,,,,,,,,,,,,,,,,,,1885,,,,
"Boise, ID",167,25107.02,36,5345.29,7,1101.7,,,,,,,,,,,,,1885,,,,
"Coeur d'Alene, ID",,,,,,,,,,,,,,,,,,,1885,,,,
"Hailey, ID",117,18181.23,3,480,2,200,,,,,,,,,,,,,1885,,,,
"Lewiston, ID",151,22803.8,78,12288.78,30,4417.05,4,492.26,,,,,,,,,,,1885,,,,
"Des Moines, IA",24,1434.76,35,2411.27,4,360,,,,,,,,,,,,,1885,,,,
"Concordia, KS",131,14645.01,458,62913.89,24,2470.63,14,1795.48,,,,,,,,,,,1885,,,,
"Garden City, KS",2467,390690.36,89,13017.95,24,3714.19,18,2799.34,,,,,,,,,,,1885,,,,
"Independence, KS",19,1313.87,45,4609.24,5,499.74,,,,,,,,,,,,,1885,,,,
"Kirwin, KS",1316,199837.58,1426,221925.58,71,9997.72,152,23087.85,,,,,,,,,,,1885,,,,
"Larned, KS",920,141223.74,446,64236.02,21,3390.1,80,12007,,,,,,,,,,,1885,,,,
"Oberlin, KS",3304,520712.37,331,517.84,31,4862.68,449,71295.34,,,,,,,,,,,1885,,,,
"Salina, KS",337,44400.8,565,73768.83,22,2485,2,320,,,,,,,,,,,1885,,,,
"Topeka, KS",17,1203.81,80,6397.01,4,352.59,,,,,,,,,,,,,1885,,,,
"Wakeeney, KS",1237,193439.76,595,89397.76,8,1209.46,81,12876.27,,,,,,,,,,,1885,,,,
"Wichita, KS",161,22904.87,96,12694.07,14,1729.02,,,,,,,,,,,,,1885,,,,
"Natchitoches, LA",124,13463.7,88,9615.69,,,2,199.91,,,,,,,,,,,1885,,,,
"New Orleans, LA",586,79346.58,152,18430.69,2,210.35,20,2501.58,,,,,,,,,,,1885,,,,
"Detroit, MI",36,4039.87,49,4817.59,3,289.4,3,480,,,,,,,,,,,1885,,,,
"East Saginaw, MI",65,8163.47,106,13996.39,2,169.23,2,207.15,,,,,,,,,,,1885,,,,
"Marquette, MI",253,33783.51,118,15882.15,7,1022.66,6,723.9,,,,,,,,,,,1885,,,,
"Reed City, MI",94,9964.28,150,15739.17,10,1152.12,2,120,,,,,,,,,,,1885,,,,
"Benson, MN",119,14022.63,442,60790.96,21,2866.37,3,360,,,,,,,,,,,1885,,,,
"Crookston, MN",668,99810.97,641,94435.51,92,14376.11,3,225.2,,,,,,,,,,,1885,,,,
"Duluth, MN",336,48974.13,28,2703.84,81,12547.16,,,,,,,,,,,,,1885,,,,
"Fergus Falls, MN",193,25198.67,538,73117.81,15,1808.4,4,480,,,,,,,,,,,1885,,,,
"Redwood Falls, MN",120,13998.17,327,42313.38,4,546.46,3,138.88,,,,,,,,,,,1885,,,,
"St. Cloud, MN",359,47045.02,245,30587.12,9,1331.13,4,360,,,,,,,,,,,1885,,,,
"Taylors Falls, MN",88,9985.13,29,3232.91,,,,,,,,,,,,,,,1885,,,,
"Tracy, MN",93,10998.96,288,36624.24,5,640,2,107.84,,,,,,,,,,,1885,,,,
"Worthington, MN",82,10178.23,201,23420.66,6,801.77,7,678.51,,,,,,,,,,,1885,,,,
"Jackson, MS",858,97619.22,350,39202.81,4,478.02,6,564.48,,,,,,,,,,,1885,,,,
"Boonville, MO",315,33301.62,95,7982.32,4,280,7,402.59,,,,,,,,,,,1885,,,,
"Ironton, MO",524,65186.66,135,13572.87,5,640,1,80,,,,,,,,,,,1885,,,,
"Springfield, MO",1193,151.873.06,173,19239.15,9,654.53,9,394.35,,,,,,,,,,,1885,,,,
"Bozeman, MT",84,12822.98,22,3314.93,4,520,,,,,,,,,,,,,1885,,,,
"Helena, MT",315,48599.97,93,14132.63,53,8058.51,4,462.91,,,,,,,,,,,1885,,,,
"Miles City, MT",61,9168.77,9,1210.11,4,640,,,,,,,,,,,,,1885,,,,
"Beatrice, NE",13,1080,38,3277.44,4,437.37,,,,,,,,,,,,,1885,,,,
"Bloomington, NE",523,73901.99,683,101927.68,111,15857.58,35,5075.43,,,,,,,,,,,1885,,,,
"Grand Island, NE",1144,169381.4,808,117544.52,146,21917.58,6,812.56,,,,,,,,,,,1885,,,,
"Lincoln, NE",30,3284.13,102,10200.12,9,754.83,,,,,,,,,,,,,1885,,,,
"McCook, NE",2577,405749.23,183,28862.74,100,15767.07,98,15407.27,,,,,,,,,,,1885,,,,
"Neligh, NE",620,94472.21,215,32851.59,64,9504.59,7,1039.89,,,,,,,,,,,1885,,,,
"Niobrara, NE",937,140518.87,426,67339.18,244,36412.3,14,2235.6,,,,,,,,,,,1885,,,,
"Norfolk, NE",,,,,,,,,,,,,,,,,,,1885,,,,
"North Platte, NE",3169,499603.53,186,28599.04,55,8831.62,2,320,,,,,,,,,,,1885,,,,
"Valentine, NE",2280,360850.18,17,2637.24,80,12134.61,,,,,,,,,,,,,1885,,,,
"Carson City, NV",7,953.24,11,1592.32,1,160,1,28.68,,,,,,,,,,,1885,,,,
"Eureka, NV",6,798.7,11,1596.33,,,,,,,,,,,,,,,1885,,,,
"Las Cruces, NM",305,41250.04,93,11367.21,32,4302,,,,,,,,,,,,,1885,,,,
"Santa Fe, NM",179,26825.27,99,16387,6,835.17,,,,,,,,,,,,,1885,,,,
"La Grande, OR",295,46183.29,132,20546.19,23,3400.43,,,,,,,,,,,,,1885,,,,
"Lakeview, OR",112,17356.45,14,2115,10,1589.94,2,2.86,,,,,,,,,,,1885,,,,
"Oregon City, OR",333,47354.54,145,18128.57,8,1181.27,1,160,,,,,,,,,,,1885,,,,
"Roseburg, OR",264,38319.2,117,16850.47,7,959.91,1,160,,,,,,,,,,,1885,,,,
"The Dalles, OR",270,42230.56,69,10350.33,16,2240.01,2,240,,,,,,,,,,,1885,,,,
"Salt Lake City, UT",444,63538.81,341,48234.43,6,637.66,17,1860.86,,,,,,,,,,,1885,,,,
"Colfax, WA",,,,,,,,,,,,,,,,,,,1885,,,,
"Olympia, WA",832,119186.55,193,26543.41,68,9700.45,17,1825.15,,,,,,,,,,,1885,,,,
"Spokane, WA",433,67075.91,268,42380.96,16,2440.31,1,160,,,,,,,,,,,1885,,,,
"Vancouver, WA",158,22087.83,101,12905.63,,,,,,,,,,,,,,,1885,,,,
"Walla Walla, WA",237,34075.41,170,2592.41,55,8358.56,,,,,,,,,,,,,1885,,,,
"Yakima, WA",116,16838.64,27,3858.58,4,308.2,,,,,,,,,,,,,1885,,,,
"Bayfield, WI",171,23558.2,25,3575.56,5,720,,,,,,,,,,,,,1885,,,,
"Eau Claire, WI",200,22760.16,156,17358.41,9,1080,8,539.89,,,,,,,,,,,1885,,,,
"St. Croix Falls, WI",160,17394.74,99,10657.64,2,320,,,,,,,,,,,,,1885,,,,
"La Crosse, WI",135,9997.46,137,11609.82,,,4,243.39,,,,,,,,,,,1885,,,,
"Menasha, WI",64,5688.81,131,18154.64,2,319.87,8,701.12,,,,,,,,,,,1885,,,,
"Wausau, WI",302,30118.29,153,16629.64,12,1040,2,99.7,,,,,,,,,,,1885,,,,
"Cheyenne, WY",250,38830.92,45,6404.2,14,2197.18,4,560,,,,,,,,,,,1885,,,,
"Evanston, WY",48,7364.36,17,2478.03,1,40,,,,,,,,,,,,,1885,,,,
Illinois (GLO),,,,,,,,,,,,,,,,,,,1885,,,,
Indiana (GLO,,,,,,,,,,,,,,,,,,,1885,,,,
Ohio (GLO),,,,,,,,,,,,,,,,,,,1885,,,,
"Huntsville, AL",403,43733.68,614,68359.89,24,2201.19,11,956.63,,,,,,,,,,,1886,,,,
"Montgomery, AL",1233,153953.37,961,112621.52,46,5628.86,27,2310.75,,,,,,,,,,,1886,,,,
"Camden, AR",341,37955.62,402,47489.48,4,19.38,2,201.5,,,,,,,,,,,1886,,,,
"Dardanelle, AR",319,36753.59,364,35922.43,5,400,8,415.61,,,,,,,,,,,1886,,,,
"Harrison, AR",960,117981.39,348,41675.62,8,879.55,2,97.98,,,,,,,,,,,1886,,,,
"Little Rock, AR",505,57193.84,458,47176.76,6,660.04,3,160,,,,,,,,,,,1886,,,,
"Prescott, AZ",46,6583.39,15,1878,2,320,,,,,,,,,,,,,1886,,,,
"Tucson, AZ",156,21443.97,50,6514.37,10,1520,,,,,,,,,,,,,1886,,,,
"Bodie, CA",36,5185.16,18,2716.86,2,320,,,,,,,,,,,,,1886,,,,
"Humboldt, CA",112,17111.05,35,5394.96,15,2319.14,5,800,,,,,,,,,,,1886,,,,
"Los Angeles, CA",478,69952.53,104,15097.33,40,5785.5,,,,,,,,,,,,,1886,,,,
"Marysville, CA",144,20653.66,90,12306.12,12,1716.5,6,761.59,,,,,,,,,,,1886,,,,
"Sacramento, CA",220,30626.25,142,18928.52,22,2953.34,6,561.67,,,,,,,,,,,1886,,,,
"San Francisco, CA",1020,153595.74,163,24518.72,66,9915.41,4,578.23,,,,,,,,,,,1886,,,,
"Shasta, CA",257,38833.96,90,13585.2,9,1359.57,1,89,,,,,,,,,,,1886,,,,
"Stockton, CA",202,30912.47,111,16783.31,25,3429.39,,,,,,,,,,,,,1886,,,,
"Susanville, CA",114,17672.44,58,8865.06,5,674,13,1400,,,,,,,,,,,1886,,,,
"Visalia, CA",571,87572.81,66,8770.13,15,2018.63,3,387.46,,,,,,,,,,,1886,,,,
"Central City, CO",65,10121.94,13,2032.73,,,,,,,,,,,,,,,1886,,,,
"Del Norte, CO",93,14251.26,33,4970.67,6,842.69,1,160,,,,,,,,,,,1886,,,,
"Denver, CO",1011,158873.69,129,18951.98,48,8318.27,4,640,,,,,,,,,,,1886,,,,
"Durango, CO",74,11542.86,20,3196.88,2,240,,,,,,,,,,,,,1886,,,,
"Glenwood Springs, CO",94,14461.7,80,11268.21,1,40,,,,,,,,,,,,,1886,,,,
"Gunnison, CO",16,2471.99,1,160,,,,,,,,,,,,,,,1886,,,,
"Lake City, CO",15,2053.03,7,946.29,,,,,,,,,,,,,,,1886,,,,
"Lamar, CO",,,,,,,,,,,,,,,,,,,1886,,,,
"Leadville, CO",45,6888.7,14,2400,4,640,,,,,,,,,,,,,1886,,,,
"Pueblo, CO",395,61135.97,60,8932.42,28,4241.97,8,1120,,,,,,,,,,,1886,,,,
"Aberdeen, SD",1311,207634.21,85,13196.98,183,28805.84,,,,,,,,,,,,,1886,,,,
"Bismarck, ND",720,113787.16,56,8798.47,17,2587.23,,,,,,,,,,,,,1886,,,,
"Deadwood, SD",429,66590.89,126,19219.7,55,8242.9,,,,,,,,,,,,,1886,,,,
"Devils Lake, ND",505,78886.41,9,1014.08,37,5880.41,,,,,,,,,,,,,1886,,,,
"Fargo, ND",1018,158545.36,537,84018.28,86,13500.95,1,160,,,,,,,,,,,1886,,,,
"Grand Forks, ND",561,85617.36,292,45935.67,140,21232.21,6,961.07,,,,,,,,,,,1886,,,,
"Huron, SD",1251,195469.7,225,35655.87,371,57810.92,,,,,,,,,,,,,1886,,,,
"Mitchell, SD",540,82846.12,666,105392.05,227,34715.83,8,1268.99,,,,,,,,,,,1886,,,,
